2011,1,1,1,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,18.8,70.4,100680.0,0,0,9999,0,592,184,0,0,0,0,110,4.6,9.8,9.8,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2011,1,1,2,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,25.0,18.9,70.8,100650.0,0,0,9999,0,534,151,0,0,0,0,120,4.1,9.9,9.9,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2011,1,1,3,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,19.0,72.5,100670.0,0,0,9999,0,389,109,0,0,0,0,60,3.6,11.3,11.3,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2011,1,1,4,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,19.2,75.2,100700.0,0,0,9999,0,224,31,0,0,0,0,60,2.6,1.0,1.0,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2011,1,1,5,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,24.0,19.4,77.3,100730.0,0,0,9999,0,0,0,0,0,0,0,80,2.6,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2011,1,1,6,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,19.5,78.7,100790.0,0,0,9999,0,0,0,0,0,0,0,0,2.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2011,1,1,7,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,19.6,79.7,100850.0,0,0,9999,0,0,0,0,0,0,0,350,1.5,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2011,1,1,8,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,19.8,80.7,100890.0,0,0,9999,0,0,0,0,0,0,0,340,2.1,0.0,0.0,9999,77777,9,999999919,999,0.999,0,99,0.08,0.0,1
2011,1,1,9,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,19.9,81.5,100910.0,0,0,9999,0,0,0,0,0,0,0,240,2.6,0.0,0.0,9999,77777,9,999999919,999,0.999,0,99,0.08,0.0,1
2011,1,1,10,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,19.9,82.5,100900.0,0,0,9999,0,0,0,0,0,0,0,340,1.5,0.0,0.0,9999,77777,9,999999919,999,0.999,0,99,0.08,0.0,1
2011,1,1,11,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,19.9,83.7,100900.0,0,0,9999,0,0,0,0,0,0,0,330,2.6,0.0,0.0,9999,77777,9,999999919,999,0.999,0,99,0.08,0.0,1
2011,1,1,12,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,19.8,84.0,100880.0,0,0,9999,0,0,0,0,0,0,0,30,3.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
2011,1,1,13,00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9*9,23.0,19.7,83.4,100830.0,0,0,9999,0,0,0,0,0,0,0,310,2.1,0.0,0.0,9999,77777,9,999999999,999,0.999,0,99,0.08,0.0,1
